IoU,Predicted,Ground_Truth,Char_Accuracy,CER,WER,Full_Plate_Match
0.7687687687687688,AXI8814,AXV8804,0.7142857142857143,0.2857142857142857,1.0
0.9081196581196581,AXV8814,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.9046711153479504,AXI8804,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.9007832898172323,AXI8804,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.7859515899383009,AXI8804,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.8511673151750972,AXV5804,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.8285302593659942,AWU9804,AXV8804,0.5714285714285714,0.42857142857142855,1.0
0.9436619718309859,AXV8804,AXV8804,1.0,0.0,0.0
0.9096989966555183,AXV8814,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.8286026200873362,AXV8804,AXV8804,1.0,0.0,0.0
0.8237269166200336,AXV8814,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.8838526912181303,AXI8804,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.8458844133099825,AXI8804,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.8458844133099825,AXV8814,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.7693175408911449,AXV8814,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.8593111500291886,AXV8804,AXV8804,1.0,0.0,0.0
0.8846153846153846,AXV8814,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.8884615384615384,AXV0814,AXV8804,0.7142857142857143,0.2857142857142857,1.0
0.8210900473933649,AXV8814,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.8764044943820225,AXV8804,AXV8804,1.0,0.0,0.0
0.839513325608343,AXV4802,AXV8804,0.7142857142857143,0.2857142857142857,1.0
0.8370497427101201,AXV8804,AXV8804,1.0,0.0,0.0
0.8933002481389578,AXV8804,AXV8804,1.0,0.0,0.0
0.7945205479452054,AXV8814,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.8888888888888888,AWV8804,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.8621908127208481,AXV8804,AXV8804,1.0,0.0,0.0
0.8710801393728222,AXV8814,AXV8804,0.8571428571428571,0.14285714285714285,1.0
0.8944099378881988,AWV8804,AXV8804,0.8571428571428571,0.14285714285714285,1.0
