IoU,Predicted,Ground_Truth,Char_Accuracy,CER,WER,Full_Plate_Match
0.96875,AVL0477,AVL8477,0.8571428571428571,0.14285714285714285,1.0
0.9841269841269841,AOM2214,AOM8734,0.5714285714285714,0.42857142857142855,1.0
0.9578508568781844,AYB7892,AYB7892,1.0,0.0,0.0
1.0,BAL3161,BAL3161,1.0,0.0,0.0
0.9014526894385552,MFS2458,MFS2455,0.8571428571428571,0.14285714285714285,1.0
0.9022236756049705,BBI8600,BBI8600,1.0,0.0,0.0
0.8295421825511086,ARY9241,ARY9241,1.0,0.0,0.0
0.8898305084745762,ATP2537,ATP2537,1.0,0.0,0.0
0.8842874543239951,BBG6283,BBG6283,1.0,0.0,0.0
0.8609388839681134,APY4917,APY4917,1.0,0.0,0.0
0.8881067061874769,AYF2480,AYF2480,1.0,0.0,0.0
0.8942928039702234,AOU4472,AOU4672,0.8571428571428571,0.14285714285714285,1.0
0.86372087936126,AMK8774,AMK8734,0.8571428571428571,0.14285714285714285,1.0
0.9609375,BBJ9595,BBJ9695,0.8571428571428571,0.14285714285714285,1.0
0.9505129752564876,BAZ2538,BAZ2538,1.0,0.0,0.0
0.978494623655914,AOO3566,AOV3566,0.8571428571428571,0.14285714285714285,1.0
0.9387755102040817,AXS0851,AIS0951,0.7142857142857143,0.2857142857142857,1.0
0.9203539823008849,APB4427,APB4327,0.8571428571428571,0.14285714285714285,1.0
0.8238636363636364,ASI2767,AVC2257,0.42857142857142855,0.5714285714285714,1.0
0.8013064779531845,AVI2598,AQL0951,0.14285714285714285,0.8571428571428571,1.0
0.9204545454545454,AUG9206,AXW9978,0.2857142857142857,0.7142857142857143,1.0
0.877681349271328,BOP8911,GZM8901,0.42857142857142855,0.5714285714285714,1.0
0.8537624230951254,AOD8734,AUM1821,0.14285714285714285,0.8571428571428571,1.0
0.895808383233533,AOM3958,MHB6459,0.14285714285714285,0.8571428571428571,1.0
0.8512755102040817,AXK4014,AOT0264,0.2857142857142857,0.7142857142857143,1.0
0.9516129032258065,MLS5511,MLS5511,1.0,0.0,0.0
0.8406983087834151,AUY8171,AUY8870,0.7142857142857143,0.2857142857142857,1.0
0.9334889148191365,AWX9307,AWX9307,1.0,0.0,0.0
0.9318181818181818,ISK7086,ISK7086,1.0,0.0,0.0
0.9484655471916619,AMR2189,AMR2189,1.0,0.0,0.0
0.9375,AWZ7648,AWZ7648,1.0,0.0,0.0
0.8869496231654106,APD4389,APD4389,1.0,0.0,0.0
0.8902132998745295,IOZ3616,IOZ3616,1.0,0.0,0.0
0.86409307244844,MCA9554,MCA9954,0.8571428571428571,0.14285714285714285,1.0
0.9113668483747224,AVI0049,AVI0949,0.8571428571428571,0.14285714285714285,1.0
0.8235294117647058,AQW1379,AQW1379,1.0,0.0,0.0
0.9320776255707762,AWP0816,AWP0816,1.0,0.0,0.0
0.8968944099378882,MAK0198,MAK0198,1.0,0.0,0.0
0.881336405529954,ALJ9348,ALJ9348,1.0,0.0,0.0
0.8281853281853282,AXV9857,AXV9857,1.0,0.0,0.0
0.8756476683937824,AHY9177,AHY9777,0.8571428571428571,0.14285714285714285,1.0
0.9093015174331055,ASU1099,ASU1099,1.0,0.0,0.0
0.8652246256239601,AUG0936,AUG0936,1.0,0.0,0.0
0.8699129198507197,AVA1466,AVA1466,1.0,0.0,0.0
0.8947623666343356,AWZ9807,AWZ9807,1.0,0.0,0.0
0.9120305980528511,AXH5084,AXH5087,0.8571428571428571,0.14285714285714285,1.0
0.8478005175252882,ARZ9328,ARZ9326,0.8571428571428571,0.14285714285714285,1.0
0.8585089773614364,AKT8174,AKT8174,1.0,0.0,0.0
0.9079365079365079,AXW8502,AXW8502,1.0,0.0,0.0
0.9133448873483535,BBA9126,BBA9166,0.8571428571428571,0.14285714285714285,1.0
